permit_id,builder,zone,building_type,approval_date,cost
0a1bf191-bdab-4b25-b244-f172ff49ccac,Subramanian LLC,East,Residential,2020-03-18,20220.65
fd1d711e-d73d-496a-a7a4-cf323083154e,Morar-Bansal,Central,Residential,2021-04-09,49089.35
566c63e5-92e6-4800-a83f-84439c27bb41,Nayak-Mital,West,Residential,2019-01-24,49540.59
6e94ab6f-5981-48b3-8b00-667c06c9af5a,Singh-Gill,South,Residential,2022-10-16,33614.76
e09e37a9-40f1-4223-9c48-3a7d0dd2686b,Sane Ltd,North,Residential,2024-01-06,54289.58
27c6ab15-47e5-43ab-befe-3f7a3e0efcc0,"Devi, Pathak and Dube",Central,Residential,2023-08-18,34441.55
1f656ac0-c3dc-4d85-a9aa-1d938ae6821a,Devan-Khalsa,West,Industrial,2019-01-20,60679.43
53f56e89-ce48-47cb-a2ed-e808cc57a0bd,Acharya-Yohannan,Central,Residential,2022-05-24,52312.51
9846de75-53c9-4cba-b971-756e28db73aa,Bassi-Gill,North,Residential,2021-07-11,57960.89
837e2f93-6f83-4a91-b210-1f5b15a8043f,Taneja-Chandran,North,Residential,2020-12-20,46120.65
b97005ec-4050-4d5d-b4b0-c9330675769d,"Butala, Srivastava and Gill",West,Commercial,2023-03-07,56080.21
6082321a-3044-4809-82e4-40857884d47e,Divan-Gill,Central,Residential,2023-06-07,31652.69
c92ec016-bf3f-4273-8f00-599264262c28,Zacharia and Sons,West,Residential,2021-11-15,47509.44
f254164a-5d16-46f6-b6ff-f9c211dcba92,Keer-Bhalla,South,Commercial,2022-03-28,63811.45
1e75296c-a6a0-470e-afe5-c48b76f62068,"Biswas, Doctor and Pal",North,Residential,2024-04-14,55496.19
b11b7348-70fc-4843-ab84-7af6f24c3eed,Shroff-Borah,South,Residential,2024-07-08,34384.99
72f95d47-be38-4dcd-b22f-18dbd5ec8842,"Viswanathan, Pall and Bains",East,Residential,2023-02-13,21687.75
1f85c67d-44b9-47b5-a128-edd248c8098d,"Balan, Amble and Bera",East,Residential,2024-05-03,41583.74
2210ec3c-3197-439b-b602-1f070a929340,Amble Ltd,East,Residential,2019-12-04,54942.52
a64257b5-9fb7-4a07-981c-c7e581a07000,"Bajwa, Ramesh and Kumar",North,Residential,2022-08-28,37830.59
27ae8792-6bae-430e-8c7d-fa3e30d4e26b,Sarna PLC,North,Residential,2024-08-29,64049.25
51943b08-a0e1-40f6-8719-00ac53c61753,"Walla, Shan and Prabhakar",South,Residential,2021-11-26,61203.73
6bfb0c8c-62c8-4991-aec9-5d4ef092762d,Tella-Thaman,West,Commercial,2024-10-06,35513.47
026da032-8203-49c0-80c6-cef48e8d819f,Badami Group,Central,Industrial,2021-11-22,49655.73
1faee53a-5ea7-4d83-8238-1d4b9712a7ee,Batta Group,North,Residential,2019-11-10,47526.89
9ef53960-2610-46d5-914a-da9a46e1988a,"Arora, Ganesh and Gera",Central,Commercial,2019-08-07,63858.57
c0d58d46-dc5a-4517-91c9-0c7d88107a58,Nagy-Solanki,West,Residential,2023-05-11,53088.66
1507de11-0e03-4deb-b05b-2ebf9772336f,Saran-Bala,West,Commercial,2021-09-27,48993.27
2050275d-81d8-4eee-b740-488f7ddeb878,"Subramanian, Murty and Yadav",East,Residential,2019-05-11,56075.58
ca4bfe0b-c9ab-468d-9a8e-90de6dbc82f7,"Tandon, Narula and Sinha",North,Commercial,2021-10-12,49812.22
6448e3fe-6c90-4e2c-a9e5-b655bd91d307,"Sharma, Lalla and Sridhar",South,Residential,2019-09-27,51329.37
782bf2dc-94ae-42d4-87ec-b34ed46c944b,"Mann, Sharaf and Ram",South,Residential,2019-04-19,61502.49
b6f5f17a-2332-4675-91da-d932595e5fbc,Ratta LLC,West,Commercial,2022-10-26,39936.14
024e41a3-441e-48d2-a235-b28dc78470b7,"Barad, Tak and Pai",West,Residential,2024-01-10,51144.81
646a74ea-e9e3-4d02-9df1-644ebeab974e,Kara-Chokshi,Central,Residential,2019-07-19,58071.95
ae45f671-8683-4530-b437-3ade814e4441,Tandon-Patel,Central,Industrial,2021-08-03,49475.33
ae715edc-f113-46ea-a808-a8b58eed4daf,Acharya-Chawla,West,Residential,2024-08-07,40937.46
83581890-08fc-44e3-b3a9-d035df00aa04,Hora LLC,Central,Commercial,2023-02-07,64320.06
68bc380b-79cc-4353-8d10-89830fbe4a1d,Merchant Group,North,Residential,2021-05-13,32672.15
e41e8b37-65d6-42ac-be5b-bb79eb53d2b0,Ram-Samra,South,Residential,2019-06-24,51983.86
f95da74e-0a2d-47e0-bc70-dfbf9a0d4263,"Sridhar, Chahal and Hegde",North,Residential,2020-01-06,67638.79
dc6bb147-4891-4745-8a9c-a1f877e2919a,Dhawan Inc,East,Residential,2019-09-12,46506.06
b7b85872-9ee8-40a3-8a2b-fed06a57aa1a,"Roy, Mandal and Sarkar",West,Residential,2019-07-02,41013.35
f2e3d9ed-3ca5-447a-bdc5-c43c11909476,"Ratti, Sengupta and Khanna",Central,Commercial,2023-09-01,46831.4
9f6d8936-93f5-4453-ac2b-e9b7906a7433,Ramanathan and Sons,East,Industrial,2019-12-13,44084.08
e9cadc2e-b6f5-46ef-91d9-07fbf9d919d8,"Patil, Minhas and Parsa",West,Residential,2023-11-15,69124.77
069105a3-d358-4b33-bf06-ff38b1aa9cb1,Acharya Ltd,South,Residential,2021-06-20,38614.04
46f09669-3267-43c9-b52f-c025c0d35248,"Kashyap, Hayer and Bains",East,Residential,2023-03-09,55377.76
2967c4ff-1965-4b8c-b185-9c911d0a3207,"Ganesan, Sunder and Kamdar",South,Residential,2022-08-05,42335.37
0f734aae-f8c6-4d90-8290-c78c7e6d030c,"Cheema, Vaidya and Pai",Central,Commercial,2024-10-18,50467.85
5d61b1c8-5746-4970-b69f-6c36a33503f2,"Char, Khare and Karpe",South,Commercial,2020-03-13,50762.82
674e753a-1f94-40dd-a019-15e5368ffa52,Walla-Dass,Central,Residential,2019-07-01,27222.66
3a52f78e-dae1-43bf-b7d6-cd1b337b370a,Koshy Ltd,South,Residential,2024-04-13,52760.13
d853f816-c587-4812-ae51-a12cd37a3748,Bahri PLC,West,Commercial,2021-09-20,49230.12
ca672a07-f1ae-4ee8-ae00-45a312618153,Vora-Kaul,East,Residential,2019-09-29,42063.95
dac09dc4-966e-40f8-85a9-7e34547e97a7,Korpal-Nagar,North,Industrial,2020-06-13,53130.15
3aa9fec0-adef-4d46-adf8-e1f3275d3fe8,"Chadha, Zachariah and Mahal",Central,Commercial,2023-08-13,64880.2
a61d5ae8-ae50-4a36-8e51-64a4597b7e4f,Bhandari-Pandya,West,Commercial,2022-03-27,39686.94
9286c114-aecf-4cc8-8e9f-ae64099a9969,"Khosla, Nori and Kala",Central,Residential,2019-07-29,40021.9
98f1123b-d736-45f4-be47-e519cc125656,Roy LLC,South,Residential,2022-03-21,54649.59
e85d70a1-0015-4b01-949a-73a6f4882c5f,"Handa, Oza and Deshmukh",East,Commercial,2024-05-23,35615.89
63c42ea5-2cf1-4c13-b49f-8323f2c114b9,Venkatesh LLC,Central,Commercial,2023-10-17,48845.92
010c45f7-f99a-4be1-85ab-7c52904c061e,Bora Group,East,Commercial,2019-04-21,51146.36
0224288c-6f89-4e52-959e-c609565c14b1,"Contractor, Mahal and Sarkar",North,Residential,2020-04-13,68212.15
7b32d420-4204-4a84-b5a3-abc7222aa021,Narain PLC,East,Residential,2024-07-14,40415.9
c2a1c6f8-468a-4851-986a-fe611362a711,"Dash, Chandra and Shan",West,Residential,2020-06-23,31467.7
cffacc5d-7f83-4a9c-9782-c3a6a9415158,"Nayar, Sharma and Sama",South,Residential,2020-02-26,52596.92
6fbbc40a-9ba1-42bb-b520-540512fd4c97,"Merchant, Arora and Dayal",West,Commercial,2021-03-08,60405.6
5d223076-e22d-452a-956e-b8541a96d8a1,"Gill, Walla and Sangha",Central,Residential,2020-03-22,53660.14
d6401d72-fc7f-4717-bf91-9c8f53f20c9a,"Ramakrishnan, Lata and Suresh",North,Industrial,2021-09-08,57059.13
073bcdbe-deb4-4fa7-a939-7a8ff71176fc,Savant and Sons,West,Residential,2022-11-20,38543.89
a2d85ee8-a8d0-43d6-9623-f8ef0c195b7a,Mishra-Karpe,East,Industrial,2019-11-09,65251.41
39a22a68-321a-41c6-ac2c-2af8f078bf3d,Minhas Ltd,North,Residential,2021-02-23,56317.65
ffc30f57-4c27-4b01-bc71-b8ba768812a0,Agate-Sem,Central,Residential,2020-08-13,46628.96
a097517a-dfd5-4e65-b5d0-09e9d5ed346f,"Ben, Varty and Rama",South,Commercial,2023-10-29,55402.42
c7df544f-c4fc-481c-8268-8810b56a0c8c,Ray Inc,South,Industrial,2019-10-10,36907.91
7fa97d1c-8345-4f0e-a4c3-058151d5438c,Raj-Chanda,East,Commercial,2019-01-05,53700.93
d073f561-5f05-4c07-8df5-68e3d39ec0fe,Gopal-Sathe,South,Residential,2023-12-20,52510.59
547a05bf-bac0-4b2a-bd05-fb61216a5c2d,"Narula, Toor and Kuruvilla",West,Residential,2021-12-14,44144.55
78dd7f9a-d898-4530-9735-93e8fe97720e,"Guha, Dutta and Wagle",Central,Commercial,2022-10-07,40152.61
96e3c017-80b6-414b-b200-26604ed99520,Kakar-Thakkar,Central,Industrial,2019-02-18,50614.73
7499d77b-6305-4fe7-98e3-45a72a78dc2d,Batra LLC,Central,Residential,2023-07-07,35186.6
6d2bc297-3976-433a-a6a9-0891c123264e,"Chacko, Gopal and Mangal",East,Industrial,2019-12-12,53086.08
65a49ffb-3953-4c73-993c-7654d49a2804,Srinivas-Bhasin,Central,Industrial,2022-04-22,44667.8
c55c8b79-d036-4ba4-8a07-28cb27a35e96,Sampath Inc,West,Residential,2019-02-24,36413.67
168963fe-1124-42dd-9a2f-26e2150b7b4a,"Ganesan, Garde and Lall",West,Residential,2020-02-15,47879.17
86cc39b5-9cfb-45e2-a6e3-828a013f45c4,Sahota-Barman,North,Residential,2023-09-15,52605.64
cd021203-dfbb-4fdb-b92c-c5e99c147911,Loke-Rout,West,Residential,2019-02-20,28697.22
0ba21f1a-ae95-4796-8b52-f731a43fefea,"Chauhan, Dubey and Bhardwaj",South,Industrial,2024-08-02,41767.44
e4316ac1-dd00-429b-9194-3dd383c5bcb7,Raju-Seth,South,Commercial,2024-06-30,50417.24
ae01ebb9-5d88-40aa-80f8-312ca93b007e,Chahal-Khalsa,South,Residential,2021-01-11,65824.64
a7b80c34-5b43-41f1-ac37-456cbaf407c8,"Bal, Bobal and Gandhi",North,Residential,2020-03-13,27707.97
0dd99162-eba1-4b7b-b06b-98a1aed1548f,Suri PLC,South,Industrial,2021-07-27,33589.18
67ff5efc-103a-4fb3-a075-dd87452d4868,Sanghvi-Minhas,West,Industrial,2022-04-17,46580.54
ccf46db2-3c50-4ed8-96cd-ba7c86206736,Rattan Group,East,Commercial,2024-07-10,55261.38
a1dbbca0-3c35-4947-9cc3-33f234ee7d1c,Chaudhari-Pingle,East,Commercial,2022-05-31,58221.73
22c12885-7eb7-4337-b724-a8b2872c55b9,Lal-Bora,Central,Residential,2024-09-12,45327.44
4ee6923e-2ecc-48a8-b3b0-fbffb68c2ac4,Chawla-Das,East,Commercial,2019-11-07,48288.3
29d229b7-3e69-4e4a-b403-43e1babcf386,Arora Ltd,South,Residential,2024-03-28,52365.12
d134f9ba-0688-4465-984c-2444f867e56a,"Chhabra, Sathe and Dora",West,Residential,2024-07-17,47127.1
1a6901f1-be7e-4a14-9bd1-8191eec63b4d,Master Inc,South,Industrial,2024-02-07,48338.53
2ebf03c9-0952-4a7e-a777-7978b3fe5835,Pant-Mitra,East,Residential,2020-10-21,52777.97
9e47dae0-a268-4a36-a9e2-10265273a1de,"Patil, Suri and Ray",North,Industrial,2019-12-05,44261.35
b163a7a4-1f22-4155-b814-6287b4955896,Kibe Group,East,Commercial,2024-07-28,58698.28
9f522c17-cffe-4ef2-91c7-5511ff64096d,Din Inc,North,Residential,2021-02-24,36922.21
1ac592aa-da9f-4d87-884c-e97c4dd23989,Chana and Sons,North,Commercial,2024-05-14,43065.1
8e0c0c48-480e-4d06-84a0-d8de48760519,"Wagle, Dani and Kurian",East,Commercial,2024-01-08,33130.68
7855a95d-f396-4a64-a28a-8f99dcb402f4,Subramaniam-Munshi,East,Residential,2024-08-27,53719.27
66f7c732-a06d-44a1-ba90-2ff67b806b67,Murty PLC,West,Residential,2022-05-31,50477.58
63cffc76-0fa3-4508-a96f-f231e3afccf2,Buch Group,Central,Commercial,2022-02-09,51639.64
baa5c312-ef4d-4ebd-9d06-6843977aaee6,"Merchant, Jani and Bajaj",Central,Commercial,2023-08-15,45581.85
47762bbb-1f86-42df-bae4-ce13a7422f70,"Venkataraman, Thakur and Kala",East,Commercial,2021-12-01,65577.05
f88cb504-240b-4564-907b-bcb32724667f,"Choudhury, Dhawan and Rege",East,Residential,2023-06-27,67631.18
b774f899-5359-4b19-b372-ef5a63a3917a,"Kapur, Kurian and Varkey",South,Industrial,2024-10-03,61673.24
5aa2b2db-8799-4ab2-9c51-805a32aedc92,Rattan-Vig,West,Residential,2020-04-01,69846.07
1f1de457-813b-48a7-a5c2-88fd5c1c73c8,Misra Ltd,South,Residential,2024-01-21,54091.23
08785d5d-e2cc-4db9-9eba-2e394f2abf31,Nath-Dewan,East,Commercial,2023-03-18,51106.63
2f3467fa-5203-4a47-9f76-2174e22247fc,Naik Ltd,Central,Residential,2024-06-09,57316.03
6f2b2fd1-168a-455f-a200-5466b7ee0da0,Yadav LLC,South,Residential,2022-09-10,37235.6
9b176585-fbcb-495a-b336-62cde3374ce9,"Kade, Chaudhry and Bhardwaj",East,Residential,2022-12-20,58547.5
48af6726-5089-43b8-9ed9-c62e77a033bb,"Bir, Choudhry and Bassi",West,Residential,2022-06-26,56764.77
bd6ce7ba-60f4-4abd-bab5-e2d662bfdac4,"Modi, Jain and Pandit",East,Residential,2023-01-11,44245.07
b58d6ae4-2eed-4f08-b9d0-2fca5276f366,Amble Ltd,South,Industrial,2021-07-15,58711.54
e99fb9cc-7eff-4016-90cd-15e5295b49a3,Samra-Thaker,West,Residential,2022-08-21,58876.08
4efd1773-e821-4bf6-a07a-c47e2369dc9b,Trivedi Group,Central,Residential,2022-06-14,57880.43
3d7defa7-20bc-4271-9bc3-e6304cae506c,Bhatnagar Ltd,East,Industrial,2023-12-29,58077.25
0b899a7b-4f9e-4d9e-a5db-881bb2ab93db,Luthra-Khurana,South,Industrial,2019-03-28,46713.47
135391a8-c4d9-47c1-8503-11818157f985,"Yogi, Pandey and Soni",Central,Commercial,2023-12-25,61746.14
d04503b3-efff-43c3-aaf2-44893a0e61f6,Tandon Ltd,West,Residential,2022-01-01,45022.94
bfb33aa0-2681-42a2-ab4e-d54a144ceb8c,Borde-Sengupta,West,Residential,2020-06-13,39633.12
7c4beb72-ce9c-4f40-8883-2df8ab99dc88,"Lad, Sami and Raval",South,Commercial,2021-10-17,58313.37
a7cad22f-a3ae-4996-ab2f-577edc44e3ed,"Palan, Bhardwaj and Bajaj",West,Commercial,2022-04-04,54131.56
574e834a-43cf-4f31-a579-027fe3c93caf,Bobal PLC,East,Commercial,2019-01-07,44647.96
80922a75-0f17-48c6-9812-2bb1ead76319,Karpe PLC,South,Residential,2022-04-11,34937.17
8c730c2b-e3e8-4103-8b49-9e0f9581f308,"Contractor, Chandra and Pai",West,Commercial,2019-08-31,57559.64
e4acd1f3-27e5-4338-a3e9-ba278686cada,Gola-Loke,West,Industrial,2021-01-21,47295.88
9bc937ab-c079-45ac-815f-5cb04484be92,Mangat PLC,East,Residential,2020-07-02,55333.94
5aa1d724-ca1d-44a8-ba22-9e1938397d49,Chopra LLC,Central,Residential,2019-04-13,47545.88
1f6b2744-1f93-4d12-82f6-ee6950c61e25,Parekh LLC,Central,Residential,2020-11-24,58618.53
75b7e618-c851-40b7-ba4f-c472010091c1,Tella-Sastry,East,Commercial,2020-06-18,50246.75
fbcbd2f9-8170-4652-8ef0-35883c2c5bbc,Parsa LLC,West,Residential,2022-04-01,38015.84
36b33741-8f9d-43ef-8c33-5197aa9be899,Deol-Bumb,South,Commercial,2023-11-24,66791.96
763ccc83-4afe-499a-b3c7-37b0ef2be409,Badami-Sidhu,East,Commercial,2023-12-22,38813.95
42128a91-503f-4ae0-9a31-f41d5669369a,Loyal LLC,West,Residential,2024-09-15,45467.19
6d8862b9-1d1d-4ae9-89c8-c6092fc02625,Wali-Reddy,Central,Residential,2024-09-23,52614.33
a0e2133c-79c6-4f76-b5f0-c58e60bffc98,"Sehgal, Sehgal and Bhasin",Central,Commercial,2020-11-29,55801.9
65c42f4d-d62d-4ac2-95e9-38e778336aae,Sachar Group,East,Commercial,2019-06-27,46472.63
d835e170-454e-4fa9-b706-16c08f728ac7,Nagy-Ramachandran,Central,Commercial,2019-07-02,47190.85
ef237600-d549-4ce0-87a1-3d58cd212426,"Mani, Sama and Rout",East,Residential,2020-09-28,40269.02
66887616-ee59-44fd-abb3-0659d514e504,Bath Group,North,Residential,2022-07-24,42888.1
269a4232-63b0-4d74-b917-9db1adfc2888,Sekhon LLC,West,Commercial,2023-04-10,47337.85
3b754632-d1bd-4752-94f3-b1de05156541,Pandya-Bhandari,Central,Commercial,2024-07-15,29020.95
13cb03c0-c675-4f4d-983a-18083f2a593e,"Borde, Yadav and Kale",East,Residential,2020-02-15,54011.23
6588ad50-3e3b-4c36-a747-c0c741f445aa,"Hegde, Wali and Balay",South,Commercial,2020-03-14,46730.88
4b7c6712-8c34-49ab-96fe-0a8bbe3c0ff3,Bobal Inc,South,Residential,2022-12-20,29545.21
d2a00204-b64e-4de8-9c50-21351dd19849,"Dash, Dube and Om",North,Industrial,2019-01-18,48395.21
fabd3a6c-bdc8-454f-8765-8c0c49ae1c70,"Narain, Chandra and Naidu",East,Commercial,2020-10-07,45759.17
d4538ff8-e1c9-4c6a-a07f-ca6509d912fb,Sidhu PLC,East,Residential,2022-09-05,68918.99
25844984-ab43-465b-a152-a02aaec39927,Kari-Chakrabarti,Central,Commercial,2023-11-04,33590.78
819cb33e-b863-4f70-a782-70d7840fc7e6,Barad PLC,Central,Residential,2020-02-27,58708.59
ed5c4d05-158e-4c2f-b176-0babec0f8ada,Reddy and Sons,East,Residential,2021-10-31,47084.19
1fcf6404-f048-40b9-bbbe-25b59677ef6e,Vaidya-Hayer,West,Residential,2024-10-07,44147.5
b690e4b9-5935-40c3-8c88-49b878c77f5f,"Purohit, Sanghvi and Dugar",Central,Residential,2020-02-21,63844.12
159112d1-bd92-4753-9735-493e36da2bb0,Kunda-Ben,West,Residential,2024-10-23,61209.41
2c598c45-d465-4f5c-880b-beac32a1a56b,"Mittal, Nath and Sekhon",West,Residential,2023-04-03,71638.19
a83997b4-85e7-4fac-9b68-f90072bc19a8,"Butala, Barman and Johal",South,Residential,2023-05-04,35935.96
44da2493-2305-4109-a8ec-2aea1c6697dc,"Nair, Sura and Sarraf",South,Commercial,2019-03-12,51380.49
e86def9c-51e1-4815-848c-65f631c1d192,"Mann, Chokshi and Ahluwalia",East,Residential,2020-03-07,56956.31
5a10dae0-b43e-464f-94d1-cfce2078bc59,Bose-Zachariah,Central,Residential,2022-04-09,62639.67
800ddfd2-4169-4b38-b043-c07844e28ffa,Dhar Inc,Central,Industrial,2022-07-31,67586.46
0b19ffc6-efdc-4ac3-9b73-c33148482ffb,Subramaniam LLC,North,Commercial,2019-01-16,64567.95
d071c26c-c3bb-4ba3-b2c5-2b9ab55dc42d,Keer and Sons,South,Industrial,2019-10-02,37631.44
0f040ae4-55bc-4058-82d7-4be336d86766,Mishra-Bhat,North,Residential,2020-05-27,61676.85
eba74d27-a54d-4aa4-82d5-85d5cb74c8f6,Ratti-Sachdeva,North,Residential,2023-04-19,51227.49
8dc1b417-d948-49ae-9042-07c73addf822,Shroff and Sons,East,Residential,2024-06-01,48563.28
1125d7cf-9eb5-4816-916d-905e3f330f88,Gour-Reddy,West,Residential,2021-03-11,48778.73
a2f28d17-535c-4a65-9c25-3c977260af8f,Dhaliwal PLC,West,Residential,2023-11-18,64800.09
42944c7b-fb3c-4fae-bc9a-b67e65440892,"Rattan, Amble and Chowdhury",Central,Residential,2019-02-01,35633.22
f8b3181f-ed9d-43e2-93ae-eed4d29c959c,Garg-Nadig,Central,Commercial,2020-11-03,36768.05
0d18ef7d-4feb-414e-8f79-d262fdbd4246,Vig LLC,West,Industrial,2023-04-30,54918.91
6a17e0fe-6f2f-4e87-be62-c28ac11c1983,"Kakar, Wadhwa and Khanna",South,Residential,2022-08-10,62927.05
9801113b-2a14-46b3-bfba-97b2ffdc5316,Barad LLC,Central,Commercial,2021-11-26,59267.65
5bf9b274-c367-451b-be09-9d546dac2902,Bala-Raju,East,Industrial,2021-05-14,53821.33
ec3c6349-610e-4746-86d1-1f9871a61dec,Gokhale-Taneja,South,Residential,2024-10-03,58285.09
c1c24888-8308-4c90-963d-1c307b61fd06,Gulati-Sampath,East,Commercial,2020-03-13,48649.2
a35e9987-a569-4495-82d3-35d52f0d281d,Kurian LLC,Central,Residential,2024-04-15,51677.26
430c3e47-ef96-424e-b975-dec8f4505ab2,"Wason, Sharaf and Nadig",South,Residential,2023-12-27,65634.45
88763baf-5a75-4721-8f5f-1a5b2bb1551e,Khosla Group,Central,Residential,2022-02-08,53350.06
41a29ab7-af30-46ab-91c1-c784e54bdf1c,"Bhakta, Parmer and Kant",East,Residential,2021-05-01,45224.39
8d4d4cf7-69fe-49e7-8d37-d3ffdd34021f,"Kumar, Khare and Sood",East,Residential,2022-03-27,54519.75
a182385a-0139-4ee4-8f74-3eb85af11263,Hayer Ltd,West,Commercial,2023-11-06,53127.44
b95dc383-caf1-46ff-860d-9daee4ee8336,"Menon, Ram and Borde",South,Residential,2024-05-15,47399.6
6dd7e32e-724c-4d2e-ac67-57952da07c60,Dugar and Sons,North,Residential,2021-05-28,46026.69
06a9c2dd-2475-4404-bd17-6d129980f05c,"Mittal, Andra and Mann",East,Commercial,2019-10-06,38001.67
3e95311d-b35f-4a29-9118-cb4d651a62fc,Johal and Sons,East,Residential,2021-05-11,56755.84
7f033a23-0b4d-4fac-ab8f-69706d26b586,Goel Group,East,Residential,2023-12-17,54924.82
67fb95c1-8ef2-4c7c-8179-45b29f605cc2,Dash Ltd,South,Commercial,2021-11-18,31775.58
b569be84-259a-4561-9c68-8d253561db55,Savant-Shan,North,Commercial,2022-08-01,53498.52
95b17234-c018-4dd7-ac3f-88347bc9bd6d,Krish LLC,South,Commercial,2021-06-03,58942.78
1050c02b-a3cb-48c3-b1e8-b45f11aabc33,"Dar, Sharma and Bhagat",Central,Residential,2021-10-25,44666.7
be1759e2-d2b5-4ac3-b087-f78f9bd8615d,"Agate, Bakshi and Kothari",West,Residential,2021-06-05,49034.64
ad73e3b6-2350-4148-804b-6abdb42dbae3,"Ramanathan, Khatri and Gulati",South,Residential,2021-12-22,51559.25
a5010a8e-597d-4a4b-a7d0-b7f759c81ed8,Ramanathan Ltd,West,Industrial,2023-04-13,51200.33
a2dbda29-3aaa-4f0e-9e89-58debad8fa72,"Nayak, Hegde and Shan",South,Industrial,2024-06-22,47335.33
c07199ae-0801-48ca-9d2c-9660f539e92a,"Raj, Anne and Johal",Central,Residential,2024-11-11,44365.23
2588b1de-7128-4437-b373-1da27528e2ce,Tandon Group,Central,Industrial,2024-09-06,40650.87
a3d3eb18-c82f-49ff-bdd0-867dfa177b2e,Goswami Inc,West,Commercial,2020-05-18,49058.08
94775f81-3f54-4fc8-b72b-6e32c2af6fd6,"Bala, Magar and Chand",North,Residential,2019-07-05,36051.41
81eef02e-3dfd-4570-806d-a8c0bee6ec8e,Ben PLC,North,Residential,2021-08-01,74142.96
7842de85-7f36-4f9b-8dba-81e758fe2edf,"Bala, Murthy and Parikh",South,Commercial,2019-09-21,64252.84
81dece48-d251-472c-b0a4-55bd0423709f,Kulkarni-Sekhon,West,Commercial,2024-10-22,52009.82
d844d2b0-7bc1-462a-90ca-69bdb04aec60,Oak-Dasgupta,South,Commercial,2020-08-06,43910.12
d393074d-6dba-470b-a3da-b929b2f34258,Kurian LLC,East,Residential,2020-06-13,48304.81
cc9fe48d-2e73-4a44-b103-883e4a67752c,Narang-Narasimhan,North,Residential,2022-02-15,42905.76
edf69a2a-5070-4205-a457-e34afb35fa4e,Basu-Vig,South,Residential,2022-09-03,25826.16
80fe8843-3390-42bb-b8ef-5737d9962a8c,"Swamy, Trivedi and Varma",North,Residential,2020-10-01,35831.47
b9e9fd8c-809c-4a09-baee-c75df6ef79a9,Gala Inc,North,Residential,2024-11-14,72447.73
17ebcbbb-0e7e-4d6e-8791-56e1db0d094b,Bora-Iyengar,East,Residential,2023-03-29,52882.32
d9bcd689-f71d-4677-8eec-f9a87a85e922,Dey-Arya,East,Commercial,2022-01-26,53962.14
2fd383c8-d78d-459e-9104-6b5229d8f5ac,"Bath, Sridhar and Dhar",Central,Commercial,2022-01-07,61753.14
e2b2cf06-de7a-4f18-9baf-ef30e7230220,Sandal LLC,South,Residential,2024-11-30,53878.99
7a0ee43e-9608-4869-9925-6db56585224d,"Sur, Venkataraman and Verma",East,Commercial,2019-12-25,69172.81
ad8a0748-db95-45ac-b384-51b161341782,"Bera, Pingle and Oommen",North,Industrial,2023-10-05,43444.43
234f5e4a-558a-4651-91da-bb585acb1e72,Banik and Sons,North,Industrial,2022-05-11,61234.88
bbb11328-14cc-494c-8d41-c028c0505a8f,Venkatesh-Thakkar,West,Residential,2023-10-09,58902.69
02ac1336-1216-42a7-a2ef-999ed763259a,Badal Inc,South,Residential,2023-06-10,57929.25
68889499-4710-4699-a7ea-5948c4561d97,Brar-Basu,West,Residential,2024-05-22,28692.48
0318eb4f-0381-44e9-9508-06b8e3be5a0c,Patel-Setty,West,Residential,2023-06-30,66511.58
2b2187b9-1bbf-4339-ae94-388a05090d41,"Yadav, Dyal and Rajan",East,Residential,2024-08-25,59700.12
7aa689cd-537b-4aad-b8fb-ef2d28876081,Parekh-Kannan,East,Commercial,2021-11-04,41186.61
4f4db1c8-9a2e-45eb-809c-6823e711f64c,Baral Ltd,West,Residential,2022-08-04,47808.82
a987a103-1b07-4667-ad85-2401d3dbd81e,Gulati PLC,East,Residential,2024-12-19,44256.12
8ccce685-c7e5-41e9-a8da-fafd48e1dc24,"Chandran, Deep and Karpe",North,Residential,2020-09-20,64415.29
c482b1fe-2560-4ca0-a19e-2fe0ad1d7729,"Pillay, Tata and Kale",East,Residential,2019-05-15,66594.86
6822681b-6c08-4644-b735-77550e5ddaec,Nanda-Kade,West,Residential,2023-02-06,50807.38
30c40dad-bf0b-4736-a752-0f7934996586,Biswas-Upadhyay,Central,Industrial,2022-02-16,40640.62
7c4bdf15-17d9-420b-b346-431bc7746d8a,"Agarwal, Borde and Srinivasan",South,Industrial,2024-03-09,19037.45
fadac4cb-79c3-4c5b-9aae-8001c0c95dd8,Aggarwal-Rattan,Central,Industrial,2022-08-30,55557.27
54569f89-0a0d-418a-9f5a-264821dee6c6,Guha PLC,Central,Residential,2022-07-15,40126.67
19369b50-c6c0-484a-b773-bcee1d246ea2,"Pingle, Gala and Anand",North,Commercial,2021-10-19,52923.8
74eb87e8-e437-41f9-b53a-4b099ab3d05b,Ramesh Ltd,South,Commercial,2021-08-16,58187.74
